fight_url,red_fighter_name,red_fighter_link,blue_fighter_name,blue_fighter_link,weight_class,method,end_round,end_time_mmss,outcome_marker_raw,row_text_raw,event_name,event_date,event_location,event_url
http://ufcstats.com/fight-details/92de601366ced6dc,BJ Penn,http://ufcstats.com/fighter-details/73c7cfa551289285,Paul Creighton,http://ufcstats.com/fighter-details/ed73c85164a5f5a4,Lightweight,TKO,,,win,win | BJ Penn Paul Creighton | 0 0 | 39 6 | 0 3 | 0 0 | Lightweight | KO/TKO Punches | 2 | 3:23,UFC 37: High Impact,2002-05-10,"Bossier City, Louisiana, USA",http://ufcstats.com/event-details/9fd1f08dd4aec14a
http://ufcstats.com/fight-details/56812137775844c8,Phil Baroni,http://ufcstats.com/fighter-details/1652f3213655b935,Amar Suloev,http://ufcstats.com/fighter-details/7aa88401f93ce836,Middleweight,TKO,,,win,win | Phil Baroni Amar Suloev | 0 0 | 11 9 | 0 1 | 0 1 | Middleweight | KO/TKO Punches | 1 | 2:59,UFC 37: High Impact,2002-05-10,"Bossier City, Louisiana, USA",http://ufcstats.com/event-details/9fd1f08dd4aec14a
http://ufcstats.com/fight-details/1228c4297882e8ba,Caol Uno,http://ufcstats.com/fighter-details/eb1723480fa2f96c,Yves Edwards,http://ufcstats.com/fighter-details/5f04e3d58d9ce982,Lightweight,U-DEC,,,win,win | Caol Uno Yves Edwards | 0 0 | 19 13 | 3 1 | 1 1 | Lightweight | U-DEC | 3 | 5:00,UFC 37: High Impact,2002-05-10,"Bossier City, Louisiana, USA",http://ufcstats.com/event-details/9fd1f08dd4aec14a
http://ufcstats.com/fight-details/b82abffcf66db401,Ivan Salaverry,http://ufcstats.com/fighter-details/394f55ebca199124,Andrei Semenov,http://ufcstats.com/fighter-details/5f2f0da6fd6a84fd,Middleweight,TKO,,,win,win | Ivan Salaverry Andrei Semenov | 0 0 | 43 5 | 2 1 | 8 1 | Middleweight | KO/TKO Punches | 3 | 2:27,UFC 37: High Impact,2002-05-10,"Bossier City, Louisiana, USA",http://ufcstats.com/event-details/9fd1f08dd4aec14a
http://ufcstats.com/fight-details/fe60fd0ee67902dc,Benji Radach,http://ufcstats.com/fighter-details/01b39decaf0abf6a,Steve Berger,http://ufcstats.com/fighter-details/21b1132949f2a9b0,Welterweight,,,,nc nc,nc nc | Benji Radach Steve Berger | 1 0 | 10 0 | 0 0 | 0 0 | Welterweight | Overturned | 1 | 0:27,UFC 37: High Impact,2002-05-10,"Bossier City, Louisiana, USA",http://ufcstats.com/event-details/9fd1f08dd4aec14a
http://ufcstats.com/fight-details/5550e3d9ff8b965c,Robbie Lawler,http://ufcstats.com/fighter-details/f2925e6db404bf1d,Aaron Riley,http://ufcstats.com/fighter-details/f2c8ebbeafd45f2b,Welterweight,U-DEC,,,win,win | Robbie Lawler Aaron Riley | 1 0 | 64 55 | 6 0 | 0 1 | Welterweight | U-DEC | 3 | 5:00,UFC 37: High Impact,2002-05-10,"Bossier City, Louisiana, USA",http://ufcstats.com/event-details/9fd1f08dd4aec14a
http://ufcstats.com/fight-details/38dbb6f2e1456acd,Josh Barnett,http://ufcstats.com/fighter-details/ad3f53c454cbbead,Randy Couture,http://ufcstats.com/fighter-details/0aa92558424ced9e,Heavyweight,TKO,,,win,win | Josh Barnett Randy Couture | 0 0 | 44 18 | 0 1 | 1 0 | Heavyweight | KO/TKO Punches | 2 | 4:35,UFC 36: Worlds Collide,2002-03-22,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/02fc8f50f56eb307
http://ufcstats.com/fight-details/efc865fce64b5848,Pedro Rizzo,http://ufcstats.com/fighter-details/b44f39a5c6596953,Andrei Arlovski,http://ufcstats.com/fighter-details/3738e68d2261e60f,Heavyweight,TKO,,,win,win | Pedro Rizzo Andrei Arlovski | 1 0 | 27 38 | 0 0 | 0 0 | Heavyweight | KO/TKO Punch | 3 | 1:45,UFC 36: Worlds Collide,2002-03-22,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/02fc8f50f56eb307
http://ufcstats.com/fight-details/e7833d5728f3ebef,Matt Hughes,http://ufcstats.com/fighter-details/621a6c59f88a44fe,Hayato Sakurai,http://ufcstats.com/fighter-details/85e26e2468b4e82f,Welterweight,TKO,,,win,win | Matt Hughes Hayato Sakurai | 0 1 | 36 5 | 9 0 | 0 0 | Welterweight | KO/TKO Punches | 4 | 3:01,UFC 36: Worlds Collide,2002-03-22,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/02fc8f50f56eb307
http://ufcstats.com/fight-details/3c2ac653409cf5f2,Matt Lindland,http://ufcstats.com/fighter-details/0e041d43a47d2e4b,Pat Miletich,http://ufcstats.com/fighter-details/cedfdf8d423d500c,Middleweight,TKO,,,win,win | Matt Lindland Pat Miletich | 0 0 | 20 1 | 1 0 | 0 0 | Middleweight | KO/TKO Punches | 1 | 3:09,UFC 36: Worlds Collide,2002-03-22,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/02fc8f50f56eb307
http://ufcstats.com/fight-details/1c0f5152b0bbef05,Evan Tanner,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f,Elvis Sinosic,http://ufcstats.com/fighter-details/817e0bdf08efce2e,Light Heavyweight,TKO,,,win,win | Evan Tanner Elvis Sinosic | 0 0 | 7 4 | 0 0 | 0 0 | Light Heavyweight | KO/TKO | 1 | 2:06,UFC 36: Worlds Collide,2002-03-22,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/02fc8f50f56eb307
http://ufcstats.com/fight-details/7468f870b08aaccc,Frank Mir,http://ufcstats.com/fighter-details/1ff9589f9065a9ed,Pete Williams,http://ufcstats.com/fighter-details/6291ac0a3726732f,Heavyweight,SUB,,,win,win | Frank Mir Pete Williams | 0 0 | 4 0 | 0 1 | 1 0 | Heavyweight | SUB Other - Lock | 1 | 0:46,UFC 36: Worlds Collide,2002-03-22,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/02fc8f50f56eb307
http://ufcstats.com/fight-details/ef83377d584ec055,Matt Serra,http://ufcstats.com/fighter-details/86dfed7cc24a9fa7,Kelly Dullanty,http://ufcstats.com/fighter-details/1a225f04aa6e0739,Lightweight,SUB,,,win,win | Matt Serra Kelly Dullanty | 0 0 | 2 0 | 1 0 | 3 0 | Lightweight | SUB Triangle Choke | 1 | 2:58,UFC 36: Worlds Collide,2002-03-22,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/02fc8f50f56eb307
http://ufcstats.com/fight-details/87f39e0d82349c3b,Sean Sherk,http://ufcstats.com/fighter-details/029880cdbf5ca089,Jutaro Nakao,http://ufcstats.com/fighter-details/95eb112a85601a0a,Welterweight,U-DEC,,,win,win | Sean Sherk Jutaro Nakao | 0 0 | 21 4 | 7 0 | 0 0 | Welterweight | U-DEC | 3 | 5:00,UFC 36: Worlds Collide,2002-03-22,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/02fc8f50f56eb307
http://ufcstats.com/fight-details/e1bc211f43378ee7,Jens Pulver,http://ufcstats.com/fighter-details/44260175069b6276,BJ Penn,http://ufcstats.com/fighter-details/73c7cfa551289285,Lightweight,DEC,,,win,win | Jens Pulver BJ Penn | 0 0 | 38 49 | 1 7 | 0 2 | Lightweight | M-DEC | 5 | 5:00,UFC 35: Throwdown,2002-01-11,"Uncasville, Connecticut, USA",http://ufcstats.com/event-details/946f341df6472ee0
http://ufcstats.com/fight-details/0ff019f37961b954,Ricco Rodriguez,http://ufcstats.com/fighter-details/50cc91ce2982785d,Jeff Monson,http://ufcstats.com/fighter-details/cbfd1d34356a004c,Heavyweight,TKO,,,win,win | Ricco Rodriguez Jeff Monson | 0 0 | 42 7 | 3 2 | 1 0 | Heavyweight | KO/TKO Punches | 3 | 3:00,UFC 35: Throwdown,2002-01-11,"Uncasville, Connecticut, USA",http://ufcstats.com/event-details/946f341df6472ee0
http://ufcstats.com/fight-details/cfa9bc77c803956e,Murilo Bustamante,http://ufcstats.com/fighter-details/85d905f7c4f5a1af,Dave Menne,http://ufcstats.com/fighter-details/275cafc9de131c83,Middleweight,TKO,,,win,win | Murilo Bustamante Dave Menne | 1 0 | 9 14 | 2 0 | 0 0 | Middleweight | KO/TKO Punch | 2 | 0:44,UFC 35: Throwdown,2002-01-11,"Uncasville, Connecticut, USA",http://ufcstats.com/event-details/946f341df6472ee0
http://ufcstats.com/fight-details/0fe4e788b16c03cd,Chuck Liddell,http://ufcstats.com/fighter-details/a390eb8a9b2df298,Amar Suloev,http://ufcstats.com/fighter-details/7aa88401f93ce836,Light Heavyweight,U-DEC,,,win,win | Chuck Liddell Amar Suloev | 0 0 | 46 26 | 0 0 | 0 0 | Light Heavyweight | U-DEC | 3 | 5:00,UFC 35: Throwdown,2002-01-11,"Uncasville, Connecticut, USA",http://ufcstats.com/event-details/946f341df6472ee0
http://ufcstats.com/fight-details/17ba2950b7f6d64a,Andrei Semenov,http://ufcstats.com/fighter-details/5f2f0da6fd6a84fd,Ricardo Almeida,http://ufcstats.com/fighter-details/91186547a7f3f758,Middleweight,TKO,,,win,win | Andrei Semenov Ricardo Almeida | 1 0 | 5 12 | 0 1 | 0 5 | Middleweight | KO/TKO Punch | 2 | 2:01,UFC 35: Throwdown,2002-01-11,"Uncasville, Connecticut, USA",http://ufcstats.com/event-details/946f341df6472ee0
http://ufcstats.com/fight-details/f67fa758cc79cd65,Kevin Randleman,http://ufcstats.com/fighter-details/6859f67468ba8489,Renato Sobral,http://ufcstats.com/fighter-details/d468288756ae3982,Light Heavyweight,U-DEC,,,win,win | Kevin Randleman Renato Sobral | 0 0 | 18 2 | 1 0 | 0 5 | Light Heavyweight | U-DEC | 3 | 5:00,UFC 35: Throwdown,2002-01-11,"Uncasville, Connecticut, USA",http://ufcstats.com/event-details/946f341df6472ee0
http://ufcstats.com/fight-details/8762b96aaefb03af,Gil Castillo,http://ufcstats.com/fighter-details/31ceaf0e670c1578,Chris Brennan,http://ufcstats.com/fighter-details/b19fc66613dc75b9,Welterweight,U-DEC,,,win,win | Gil Castillo Chris Brennan | 0 0 | 17 8 | 3 0 | 0 1 | Welterweight | U-DEC | 3 | 5:00,UFC 35: Throwdown,2002-01-11,"Uncasville, Connecticut, USA",http://ufcstats.com/event-details/946f341df6472ee0
http://ufcstats.com/fight-details/1f299942446461e9,Eugene Jackson,http://ufcstats.com/fighter-details/ce783bf73b5131f9,Keith Rockel,http://ufcstats.com/fighter-details/c75b99887c8c3f5a,Middleweight,SUB,,,win,win | Eugene Jackson Keith Rockel | 0 0 | 1 6 | 0 2 | 1 2 | Middleweight | SUB Guillotine Choke | 2 | 1:14,UFC 35: Throwdown,2002-01-11,"Uncasville, Connecticut, USA",http://ufcstats.com/event-details/946f341df6472ee0
http://ufcstats.com/fight-details/bce4808806f88c99,Randy Couture,http://ufcstats.com/fighter-details/0aa92558424ced9e,Pedro Rizzo,http://ufcstats.com/fighter-details/b44f39a5c6596953,Heavyweight,TKO,,,win,win | Randy Couture Pedro Rizzo | 0 0 | 41 13 | 3 1 | 0 0 | Heavyweight | KO/TKO Punches | 3 | 3:22,UFC 34: High Voltage,2001-11-02,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/4dc496aa0cfc0d95
http://ufcstats.com/fight-details/7c76b3c48a5583df,Ricco Rodriguez,http://ufcstats.com/fighter-details/50cc91ce2982785d,Pete Williams,http://ufcstats.com/fighter-details/6291ac0a3726732f,Heavyweight,TKO,,,win,win | Ricco Rodriguez Pete Williams | 0 0 | 26 4 | 5 0 | 1 1 | Heavyweight | KO/TKO Punches | 2 | 4:02,UFC 34: High Voltage,2001-11-02,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/4dc496aa0cfc0d95
http://ufcstats.com/fight-details/57f4aac17f067c11,Matt Hughes,http://ufcstats.com/fighter-details/621a6c59f88a44fe,Carlos Newton,http://ufcstats.com/fighter-details/952f6fa06f25a0ec,Welterweight,TKO,,,win,win | Matt Hughes Carlos Newton | 0 0 | 8 2 | 4 0 | 1 1 | Welterweight | KO/TKO Slam | 2 | 1:27,UFC 34: High Voltage,2001-11-02,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/4dc496aa0cfc0d95
http://ufcstats.com/fight-details/f20bd0b549e1a97d,BJ Penn,http://ufcstats.com/fighter-details/73c7cfa551289285,Caol Uno,http://ufcstats.com/fighter-details/eb1723480fa2f96c,Lightweight,TKO,,,win,win | BJ Penn Caol Uno | 1 0 | 5 0 | 1 0 | 0 0 | Lightweight | KO/TKO Punches | 1 | 0:11,UFC 34: High Voltage,2001-11-02,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/4dc496aa0cfc0d95
http://ufcstats.com/fight-details/c3b2a72cc291db4e,Josh Barnett,http://ufcstats.com/fighter-details/ad3f53c454cbbead,Bobby Hoffman,http://ufcstats.com/fighter-details/afaad7d6a581e307,Heavyweight,TKO,,,win,win | Josh Barnett Bobby Hoffman | 0 0 | 17 6 | 2 1 | 1 1 | Heavyweight | KO/TKO Punches | 2 | 4:25,UFC 34: High Voltage,2001-11-02,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/4dc496aa0cfc0d95
http://ufcstats.com/fight-details/7ea81958dfb80d70,Evan Tanner,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f,Homer Moore,http://ufcstats.com/fighter-details/e56df3c1d8b4b1cc,Light Heavyweight,SUB,,,win,win | Evan Tanner Homer Moore | 0 0 | 4 4 | 0 2 | 4 0 | Light Heavyweight | SUB Armbar | 2 | 0:55,UFC 34: High Voltage,2001-11-02,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/4dc496aa0cfc0d95
http://ufcstats.com/fight-details/e4628e64a2ef7100,Matt Lindland,http://ufcstats.com/fighter-details/0e041d43a47d2e4b,Phil Baroni,http://ufcstats.com/fighter-details/1652f3213655b935,Middleweight,DEC,,,win,win | Matt Lindland Phil Baroni | 0 1 | 71 32 | 4 0 | 0 2 | Middleweight | M-DEC | 3 | 5:00,UFC 34: High Voltage,2001-11-02,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/4dc496aa0cfc0d95
http://ufcstats.com/fight-details/586635087cdfbbcc,Frank Mir,http://ufcstats.com/fighter-details/1ff9589f9065a9ed,Roberto Traven,http://ufcstats.com/fighter-details/20ec0061400178ca,Heavyweight,SUB,,,win,win | Frank Mir Roberto Traven | 0 0 | 3 1 | 0 0 | 1 0 | Heavyweight | SUB Armbar | 1 | 1:05,UFC 34: High Voltage,2001-11-02,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/4dc496aa0cfc0d95
http://ufcstats.com/fight-details/ea64af61ed03453f,Tito Ortiz,http://ufcstats.com/fighter-details/2f732dd9210d301f,Vladimir Matyushenko,http://ufcstats.com/fighter-details/ccdd90bd1fc7dab6,Light Heavyweight,KO,,,win,win | Tito Ortiz Vladimir Matyushenko | 0 0 | 64 19 | 5 1 | 0 0 | Light Heavyweight | U-DEC | 5 | 5:00,UFC 33: Victory in Vegas,2001-09-28,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/c75b99887c8c3f5a
http://ufcstats.com/fight-details/970c2beda72908c6,Jens Pulver,http://ufcstats.com/fighter-details/44260175069b6276,Dennis Hallman,http://ufcstats.com/fighter-details/8a8a84b743ae7699,Lightweight,U-DEC,,,win,win | Jens Pulver Dennis Hallman | 0 0 | 27 15 | 0 2 | 1 3 | Lightweight | U-DEC | 5 | 5:00,UFC 33: Victory in Vegas,2001-09-28,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/c75b99887c8c3f5a
http://ufcstats.com/fight-details/a6a4be467d12ea5c,Chuck Liddell,http://ufcstats.com/fighter-details/a390eb8a9b2df298,Murilo Bustamante,http://ufcstats.com/fighter-details/85d905f7c4f5a1af,Light Heavyweight,U-DEC,,,win,win | Chuck Liddell Murilo Bustamante | 1 0 | 27 15 | 0 2 | 0 0 | Light Heavyweight | U-DEC | 3 | 5:00,UFC 33: Victory in Vegas,2001-09-28,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/c75b99887c8c3f5a
http://ufcstats.com/fight-details/3b63f4fb24694d74,Matt Serra,http://ufcstats.com/fighter-details/86dfed7cc24a9fa7,Yves Edwards,http://ufcstats.com/fighter-details/5f04e3d58d9ce982,Welterweight,DEC,,,win,win | Matt Serra Yves Edwards | 0 0 | 9 9 | 3 0 | 3 0 | Welterweight | M-DEC | 3 | 5:00,UFC 33: Victory in Vegas,2001-09-28,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/c75b99887c8c3f5a
http://ufcstats.com/fight-details/37cb7ce0f0b70640,Dave Menne,http://ufcstats.com/fighter-details/275cafc9de131c83,Gil Castillo,http://ufcstats.com/fighter-details/31ceaf0e670c1578,Middleweight,U-DEC,,,win,win | Dave Menne Gil Castillo | 0 0 | 70 9 | 1 7 | 4 0 | Middleweight | U-DEC | 5 | 5:00,UFC 33: Victory in Vegas,2001-09-28,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/c75b99887c8c3f5a
http://ufcstats.com/fight-details/2e2b70a5294012bd,Jutaro Nakao,http://ufcstats.com/fighter-details/95eb112a85601a0a,Tony DeSouza,http://ufcstats.com/fighter-details/6ad9058b7c7898b0,Welterweight,TKO,,,win,win | Jutaro Nakao Tony DeSouza | 1 0 | 8 1 | 0 0 | 0 0 | Welterweight | KO/TKO Punch | 2 | 0:15,UFC 33: Victory in Vegas,2001-09-28,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/c75b99887c8c3f5a
http://ufcstats.com/fight-details/fb1fe28a5d97db51,Ricardo Almeida,http://ufcstats.com/fighter-details/91186547a7f3f758,Eugene Jackson,http://ufcstats.com/fighter-details/ce783bf73b5131f9,Middleweight,SUB,,,win,win | Ricardo Almeida Eugene Jackson | 0 0 | 4 1 | 1 2 | 1 2 | Middleweight | SUB Triangle Choke | 1 | 4:06,UFC 33: Victory in Vegas,2001-09-28,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/c75b99887c8c3f5a
http://ufcstats.com/fight-details/9cd5a54a285653c2,Din Thomas,http://ufcstats.com/fighter-details/40a604761ca7d64d,Fabiano Iha,http://ufcstats.com/fighter-details/263ebd4a669e1e98,Lightweight,U-DEC,,,win,win | Din Thomas Fabiano Iha | 0 0 | 42 19 | 1 2 | 0 2 | Lightweight | U-DEC | 3 | 5:00,UFC 33: Victory in Vegas,2001-09-28,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/c75b99887c8c3f5a
http://ufcstats.com/fight-details/40dbe22895f98978,Tito Ortiz,http://ufcstats.com/fighter-details/2f732dd9210d301f,Elvis Sinosic,http://ufcstats.com/fighter-details/817e0bdf08efce2e,Light Heavyweight,TKO,,,win,win | Tito Ortiz Elvis Sinosic | 0 0 | 35 3 | 1 0 | 0 0 | Light Heavyweight | KO/TKO Elbows | 1 | 3:32,UFC 32: Showdown in the Meadowlands,2001-06-29,"East Rutherford, New Jersey, USA",http://ufcstats.com/event-details/7b9aa973e5c04624
http://ufcstats.com/fight-details/5e80048e6a5681b8,BJ Penn,http://ufcstats.com/fighter-details/73c7cfa551289285,Din Thomas,http://ufcstats.com/fighter-details/40a604761ca7d64d,Lightweight,TKO,,,win,win | BJ Penn Din Thomas | 1 0 | 6 1 | 0 1 | 0 0 | Lightweight | KO/TKO Knee | 1 | 2:42,UFC 32: Showdown in the Meadowlands,2001-06-29,"East Rutherford, New Jersey, USA",http://ufcstats.com/event-details/7b9aa973e5c04624
http://ufcstats.com/fight-details/09da511e611b4eb1,Josh Barnett,http://ufcstats.com/fighter-details/ad3f53c454cbbead,Semmy Schilt,http://ufcstats.com/fighter-details/d5ed14b2153c6ed2,Heavyweight,SUB,,,win,win | Josh Barnett Semmy Schilt | 0 0 | 10 1 | 1 0 | 1 0 | Heavyweight | SUB Armbar | 1 | 4:21,UFC 32: Showdown in the Meadowlands,2001-06-29,"East Rutherford, New Jersey, USA",http://ufcstats.com/event-details/7b9aa973e5c04624
http://ufcstats.com/fight-details/b7419e18d9461277,Pat Miletich,http://ufcstats.com/fighter-details/cedfdf8d423d500c,Shonie Carter,http://ufcstats.com/fighter-details/7b6e40a73b567072,Welterweight,TKO,,,win,win | Pat Miletich Shonie Carter | 1 0 | 10 14 | 1 0 | 0 0 | Welterweight | KO/TKO Kick | 2 | 2:42,UFC 32: Showdown in the Meadowlands,2001-06-29,"East Rutherford, New Jersey, USA",http://ufcstats.com/event-details/7b9aa973e5c04624
http://ufcstats.com/fight-details/6314e63003745e80,Caol Uno,http://ufcstats.com/fighter-details/eb1723480fa2f96c,Fabiano Iha,http://ufcstats.com/fighter-details/263ebd4a669e1e98,Lightweight,TKO,,,win,win | Caol Uno Fabiano Iha | 0 0 | 8 6 | 2 0 | 0 1 | Lightweight | KO/TKO Punches | 1 | 1:48,UFC 32: Showdown in the Meadowlands,2001-06-29,"East Rutherford, New Jersey, USA",http://ufcstats.com/event-details/7b9aa973e5c04624
http://ufcstats.com/fight-details/6afdefcb6728467e,Vladimir Matyushenko,http://ufcstats.com/fighter-details/ccdd90bd1fc7dab6,Yuki Kondo,http://ufcstats.com/fighter-details/1fe7adb23b3eedfb,Light Heavyweight,KO,,,win,win | Vladimir Matyushenko Yuki Kondo | 0 0 | 17 1 | 3 0 | 0 0 | Light Heavyweight | U-DEC | 3 | 5:00,UFC 32: Showdown in the Meadowlands,2001-06-29,"East Rutherford, New Jersey, USA",http://ufcstats.com/event-details/7b9aa973e5c04624
http://ufcstats.com/fight-details/c9d2abc25651a1a7,Ricco Rodriguez,http://ufcstats.com/fighter-details/50cc91ce2982785d,Andrei Arlovski,http://ufcstats.com/fighter-details/3738e68d2261e60f,Heavyweight,TKO,,,win,win | Ricco Rodriguez Andrei Arlovski | 0 0 | 30 11 | 2 0 | 1 0 | Heavyweight | KO/TKO Punches | 3 | 1:23,UFC 32: Showdown in the Meadowlands,2001-06-29,"East Rutherford, New Jersey, USA",http://ufcstats.com/event-details/7b9aa973e5c04624
http://ufcstats.com/fight-details/085d6ea4d12917a2,Tony DeSouza,http://ufcstats.com/fighter-details/6ad9058b7c7898b0,Paul Rodriguez,http://ufcstats.com/fighter-details/26eddcda9d6b2ffe,Welterweight,SUB,,,win,win | Tony DeSouza Paul Rodriguez | 0 0 | 1 2 | 0 0 | 2 0 | Welterweight | SUB Guillotine Choke | 1 | 1:05,UFC 32: Showdown in the Meadowlands,2001-06-29,"East Rutherford, New Jersey, USA",http://ufcstats.com/event-details/7b9aa973e5c04624
http://ufcstats.com/fight-details/6f62436ae042009b,Randy Couture,http://ufcstats.com/fighter-details/0aa92558424ced9e,Pedro Rizzo,http://ufcstats.com/fighter-details/b44f39a5c6596953,Heavyweight,U-DEC,,,win,win | Randy Couture Pedro Rizzo | 0 1 | 69 42 | 3 0 | 0 0 | Heavyweight | U-DEC | 5 | 5:00,UFC 31: Locked and Loaded,2001-05-04,"Atlantic City, New Jersey, USA",http://ufcstats.com/event-details/20bd6c3e03c46ee6
http://ufcstats.com/fight-details/34ab72077963ee74,Carlos Newton,http://ufcstats.com/fighter-details/952f6fa06f25a0ec,Pat Miletich,http://ufcstats.com/fighter-details/cedfdf8d423d500c,Welterweight,SUB,,,win,win | Carlos Newton Pat Miletich | 0 0 | 14 28 | 4 0 | 1 0 | Welterweight | SUB Bulldog Choke | 3 | 2:50,UFC 31: Locked and Loaded,2001-05-04,"Atlantic City, New Jersey, USA",http://ufcstats.com/event-details/20bd6c3e03c46ee6
http://ufcstats.com/fight-details/c0be83e56601e7ce,Chuck Liddell,http://ufcstats.com/fighter-details/a390eb8a9b2df298,Kevin Randleman,http://ufcstats.com/fighter-details/6859f67468ba8489,Light Heavyweight,TKO,,,win,win | Chuck Liddell Kevin Randleman | 1 0 | 3 0 | 0 0 | 0 0 | Light Heavyweight | KO/TKO Punch | 1 | 1:18,UFC 31: Locked and Loaded,2001-05-04,"Atlantic City, New Jersey, USA",http://ufcstats.com/event-details/20bd6c3e03c46ee6
http://ufcstats.com/fight-details/0434a68809885ea1,Shonie Carter,http://ufcstats.com/fighter-details/7b6e40a73b567072,Matt Serra,http://ufcstats.com/fighter-details/86dfed7cc24a9fa7,Welterweight,TKO,,,win,win | Shonie Carter Matt Serra | 2 0 | 18 10 | 2 2 | 0 3 | Welterweight | KO/TKO Spinning Back Fist | 3 | 4:51,UFC 31: Locked and Loaded,2001-05-04,"Atlantic City, New Jersey, USA",http://ufcstats.com/event-details/20bd6c3e03c46ee6
http://ufcstats.com/fight-details/7a018ddd9239e45f,Semmy Schilt,http://ufcstats.com/fighter-details/d5ed14b2153c6ed2,Pete Williams,http://ufcstats.com/fighter-details/6291ac0a3726732f,Heavyweight,TKO,,,win,win | Semmy Schilt Pete Williams | 2 0 | 15 6 | 0 1 | 0 0 | Heavyweight | KO/TKO Punch | 2 | 1:28,UFC 31: Locked and Loaded,2001-05-04,"Atlantic City, New Jersey, USA",http://ufcstats.com/event-details/20bd6c3e03c46ee6
